2.1531254815234374e-05,55,78,0.004109620784399997,2.1940387053515625e-05,8,85,0.0016338445725999988,1.166683337578125e-05,24,102,0.0013407796755999998,2.8340950751562497e-05,30,101,0.004182131793200002,5.28856244140625e-06,57,102,0.0009537194165999991,2.2429510817187497e-05,8,83,0.0011138474999999994
2.317040758125e-05,49,83,0.004300633332199999,2.3112709276562496e-05,18,93,0.002024429743399999,1.19074611875e-05,25,88,0.0013840848499999997,3.004632567421875e-05,40,93,0.004695414785600002,5.682614678515626e-06,56,95,0.0010792705981999993,1.944166305859375e-05,4,73,0.0010834667739999999
2.4306668313671874e-05,58,89,0.0046942398174,2.1898424946484376e-05,12,84,0.0018889753169999992,1.2919146237890625e-05,26,92,0.0013830777975999988,2.89258005015625e-05,36,109,0.0042115053871999986,5.639341078125e-06,55,93,0.0009745326652,1.7799887504687502e-05,2,69,0.0010861524009999999
2.5058711375e-05,56,94,0.004921339641400001,2.264653418671875e-05,20,91,0.0021941252959999996,1.3000448221093751e-05,36,87,0.0015385061664000008,3.15523789125e-05,38,92,0.004756176145399996,5.567873890234375e-06,55,111,0.0009785610317999995,2.2040047811328124e-05,8,84,0.0012437628449999993
2.4504677774609377e-05,52,89,0.004835568724199998,2.2788157107812497e-05,20,90,0.002244144392599999,1.289554217890625e-05,36,83,0.0017369039523999986,3.8958070664453125e-05,48,95,0.006943923137999997,6.026836731249999e-06,56,115,0.0012390630873999994,2.124276366796875e-05,10,86,0.0012946211499999995
2.1954811773046874e-05,45,86,0.0039927976988,2.19135052328125e-05,18,82,0.0019371480999999992,1.2909966969140628e-05,41,86,0.001581475574399999,3.3032206694531247e-05,41,86,0.005325520904000001,5.834072317578125e-06,66,107,0.0011719233630999993,1.979834248203125e-05,11,75,0.0012692759293999993
2.1836792113671875e-05,50,91,0.004382375587600001,2.1874165473437498e-05,20,87,0.0019252308599999992,1.221890005234375e-05,32,92,0.0014878157077999996,3.321644660078125e-05,46,96,0.005823697240400001,5.222996320703125e-06,63,102,0.0010552682151999996,2.0541206642187498e-05,8,80,0.001175448354399999
2.3068124457421877e-05,50,93,0.004484931805600002,2.19738263e-05,27,72,0.0022344091462,1.2206442841015626e-05,28,88,0.001429907728799999,3.21719789609375e-05,40,91,0.005414145280999999,5.4033031796875004e-06,61,106,0.0010796063742999993,2.2080698978906248e-05,6,88,0.0011954223139999985
2.337366283046875e-05,48,91,0.004862256913399997,2.3454308953125e-05,16,91,0.002085526740799999,1.247001859609375e-05,35,92,0.0013844206244000008,3.20985448421875e-05,41,102,0.005441672485200002,5.738345866796876e-06,58,118,0.0011469138533000004,2.2455081225390625e-05,8,94,0.0012877394079999994
2.341037966875e-05,57,102,0.004469993231599998,2.3154015945703124e-05,22,77,0.002390508810199996,1.344039673828125e-05,36,94,0.0015663691526000007,3.8327325365625e-05,42,102,0.006366353888000005,5.891770632421876e-06,72,118,0.0011729304827999992,2.1316853741015628e-05,4,89,0.0011121691013999987
