8.4288203125e-06,40,89,0.0012888589999999996,2.0725937500000004e-05,0,101,0.0008748400000000001,1.0753667968750001e-05,12,97,0.0008165559999999997,1.9060937499999998e-05,2,90,0.0008545000000000001,8.9236875e-06,46,86,0.0014405979999999984,1.8705699218750003e-05,4,88,0.0009896399999999993
8.29436328125e-06,61,78,0.0015210800000000006,2.0465757812500002e-05,0,101,0.0009683520000000002,1.071768359375e-05,23,88,0.0009030499999999998,1.89148046875e-05,0,97,0.0008583700000000004,8.103265625e-06,50,101,0.0014204099999999993,1.992556640625e-05,6,90,0.0010709000000000005
1.01046171875e-05,49,80,0.0016931819999999986,2.08573046875e-05,0,98,0.0009286199999999996,1.1045371093750001e-05,14,81,0.0009108879999999999,1.8981132812499998e-05,2,106,0.0009250999999999994,8.702257812499999e-06,56,108,0.0015953999999999996,2.0487097656249998e-05,6,91,0.0011602199999999996
8.96205859375e-06,50,89,0.001557204,2.1027421875000002e-05,0,100,0.0009975,1.1774843749999999e-05,24,83,0.0010584340000000002,1.9402378906250002e-05,2,95,0.001000842,9.44883984375e-06,63,111,0.0017608319999999997,2.09010546875e-05,4,93,0.0011277599999999994
1.1017804687500001e-05,51,78,0.0018611499999999987,2.1208921875e-05,10,94,0.001361179999999999,1.1233585937499999e-05,21,88,0.0010885899999999995,1.9298679687500002e-05,9,99,0.00118104,1.2776050781250001e-05,58,114,0.002321588000000001,2.217386328125e-05,10,97,0.0013848379999999991
9.5453828125e-06,46,93,0.0016936459999999998,2.11265234375e-05,4,88,0.0011334400000000007,1.1345730468749999e-05,26,90,0.0011081320000000002,1.941913671875e-05,4,102,0.0010136619999999998,1.0363984375e-05,47,111,0.0018516779999999994,2.0680195312499997e-05,6,82,0.0012825200000000003
8.000332031250001e-06,51,101,0.001383251999999999,2.093986328125e-05,4,85,0.0010102000000000004,1.12688125e-05,14,93,0.0009059,1.9082109374999998e-05,2,107,0.00093208,9.56758203125e-06,56,103,0.001692446000000001,2.14749765625e-05,6,86,0.0012442000000000004
9.62337890625e-06,45,80,0.0015575789999999997,2.0756132812499997e-05,4,92,0.0009743399999999996,1.092124609375e-05,15,96,0.0008657819999999997,1.8993515625e-05,4,94,0.0009633799999999992,9.42185546875e-06,62,103,0.001727928,2.014201171875e-05,8,88,0.0012780400000000003
8.09148828125e-06,47,84,0.001381673999999999,2.0786171874999998e-05,2,88,0.00098786,1.0923492187499999e-05,10,100,0.0008762050000000003,1.9071523437499996e-05,2,99,0.0009148600000000006,8.7538671875e-06,45,106,0.0014972199999999994,2.17263203125e-05,8,84,0.0011463759999999997
9.28194921875e-06,49,82,0.001519982,2.07548359375e-05,0,98,0.001098243999999999,1.070419140625e-05,20,95,0.0009357100000000005,1.9162046875e-05,2,103,0.000938612,1.1099910156249999e-05,50,99,0.0018579880000000003,2.1769449218750002e-05,6,94,0.0012177800000000003
7.57221875e-06,48,97,0.0012870559999999989,2.07095703125e-05,0,92,0.0008735599999999997,1.0941296875e-05,14,89,0.000889664000000001,1.8980640625e-05,0,98,0.0009596520000000001,1.0438378906250001e-05,58,102,0.0017877819999999984,2.173085546875e-05,8,103,0.0011141799999999987
8.3843671875e-06,53,88,0.0013944039999999997,2.086375e-05,0,93,0.0009766799999999995,1.121823828125e-05,16,94,0.0009071199999999992,1.90972265625e-05,4,108,0.0010134600000000003,1.0241644531249999e-05,63,105,0.0019512620000000003,2.1581875000000002e-05,4,91,0.0010877400000000005
7.61316015625e-06,47,97,0.001271537999999999,2.06796484375e-05,0,105,0.0008841800000000001,1.056359375e-05,12,89,0.0008467939999999999,1.8852734375e-05,2,98,0.0008969599999999994,1.05441015625e-05,60,94,0.002048418000000002,2.14304296875e-05,4,101,0.0010595120000000007
7.17250390625e-06,66,99,0.0013040519999999998,2.0675230468750002e-05,0,95,0.0009107819999999997,1.1315890625e-05,12,80,0.0009198179999999999,1.90961328125e-05,0,100,0.0009291999999999996,1.1892539062500002e-05,55,91,0.002264611999999999,2.1300046875e-05,4,97,0.0010856959999999993
7.89294921875e-06,51,87,0.0013289399999999998,2.0766328125e-05,0,109,0.0008774199999999998,1.1124484375e-05,9,91,0.0007942660000000005,1.9165953125000003e-05,0,98,0.0008572519999999995,8.966140624999999e-06,57,97,0.001682717999999999,2.169359375e-05,8,96,0.0011550599999999996
7.9768046875e-06,51,90,0.0015024959999999986,2.08490234375e-05,0,98,0.0009636799999999993,1.09628515625e-05,13,106,0.0007904860000000002,1.9157265625e-05,0,102,0.0008359699999999992,1.00651796875e-05,69,105,0.001951757999999999,2.17427734375e-05,6,92,0.0012072880000000008
7.16466796875e-06,46,101,0.0012100119999999986,2.0765703124999998e-05,0,100,0.0008620799999999999,1.0762878906250001e-05,10,94,0.0007647999999999996,1.9138359375e-05,0,96,0.0008507199999999999,1.00092265625e-05,55,104,0.0017339379999999989,2.17073359375e-05,6,98,0.0011039759999999991
8.211234374999998e-06,54,93,0.001437318,2.06646484375e-05,0,101,0.0009166399999999998,1.083984765625e-05,16,107,0.0008740399999999996,1.913174609375e-05,2,99,0.0008604200000000003,8.39777734375e-06,61,108,0.001687617999999999,2.04833984375e-05,4,95,0.0011569399999999993
8.8063359375e-06,47,81,0.0013801200000000003,2.075203125e-05,0,87,0.0008820099999999993,1.106575e-05,17,98,0.0009437820000000002,1.8927703125e-05,2,99,0.000945407999999999,9.64285546875e-06,57,90,0.0017838060000000028,2.1938859375e-05,10,101,0.0011468999999999989
7.683921875e-06,54,93,0.0013990739999999995,2.06753125e-05,0,93,0.0008397199999999996,1.13743203125e-05,18,85,0.0009258620000000001,1.91598046875e-05,0,96,0.0008324599999999998,9.5790078125e-06,52,100,0.0016988179999999997,2.16038828125e-05,2,94,0.001028531999999999
7.688015625e-06,51,94,0.0013013279999999994,2.0863789062499998e-05,2,104,0.0009481200000000005,1.147130859375e-05,19,98,0.0009267700000000004,1.9124742187499997e-05,2,102,0.0008590679999999995,7.9632734375e-06,58,111,0.0015421699999999994,2.2198046875e-05,4,108,0.0010720999999999992
7.523253906250001e-06,54,81,0.0013554159999999993,2.0665703125000002e-05,0,97,0.0008829599999999997,1.1236742187500001e-05,12,90,0.0008723939999999999,1.8996484375e-05,0,89,0.0008276000000000003,9.22977734375e-06,51,100,0.0014923539999999993,2.1568792968749997e-05,6,105,0.0010445999999999997
